	nG	nO	N	t
18346	211121008.55825716	0.5263619960197314	0.18125796841723368	1674.1562078103905
18347	211078525.90860683	0.5239624586197268	0.18323373673695553	1674.2474623731187
18348	211050863.05816326	0.5216351518321525	0.184520271016389	1674.3387169358468
18349	211032776.13375825	0.5193578451857841	0.18536145147534894	1674.429971498575
18350	211020918.83085388	0.5171162697639865	0.18591290687527418	1674.5212260613032
18351	211013132.04091167	0.5149011896213619	0.1862750522811528	1674.6124806240312
18352	211008012.6729525	0.5127065912515503	0.18651314215766468	1674.7037351867593
18353	211004644.4776132	0.5105285408750148	0.18666978910983525	1674.7949897494875
18354	211002427.36075118	0.5083644553294534	0.18677290210622763	1674.8862443122157
18355	211000967.46341944	0.5062126312779003	0.18684079860104136	1674.9774988749439
18356	210925833.37166786	0.5039529752205969	0.19033510876063092	1675.0687534376718
18357	210855536.12027353	0.5017839568395098	0.19360446883678767	1675.1600080004
18358	210807923.8455124	0.4997180195719465	0.19581880395103318	1675.2512625631282
18359	210775477.2523885	0.49772360677520733	0.19732781884594794	1675.3425171258564
18360	210753274.67857552	0.49577982796415515	0.19836040847217612	1675.4337716885846
18361	210738039.90172976	0.49387268091824366	0.1990689422329739	1675.5250262513125
18362	210727566.5036074	0.4919926982515675	0.1995560354565673	1675.6162808140407
18363	210720357.1276252	0.49013344074666354	0.1998913266793884	1675.7075353767689
18364	210715390.16492063	0.4882905092907545	0.2001223285292217	1675.798789939497
18365	210711966.08778244	0.4864608882630688	0.2002815743962793	1675.8900445022252
18366	210709604.63425937	0.4846425039709244	0.20039140013547194	1675.9812990649532
18367	210626881.28152	0.4827053205904509	0.20423866897499643	1676.0725536276814
18368	210551310.10313773	0.48085924709018196	0.20775330698739244	1676.1638081904096
18369	210497816.62759677	0.47911266349173914	0.21024116291511097	1676.2550627531377
18370	210459730.25697026	0.4774373428655791	0.21201247059419345	1676.346317315866
18371	210432503.34851006	0.4758138022009704	0.21327873020352542	1676.4375718785939
18372	210412984.11647663	0.4742284291419055	0.21418652389228787	1676.528826441322
18373	210398962.30927643	0.47267162912153116	0.2148386452688014	1676.6200810040502
18374	210388875.1019703	0.4711365973209778	0.2153077776489171	1676.7113355667784
18375	210381610.92703983	0.46961848538876466	0.21564561742612962	1676.8025901295066
18376	210376375.8861984	0.46811382728520906	0.21588908694437953	1676.8938446922346
18377	210372601.1755313	0.46662013821044473	0.21606463993725525	1676.9850992549627
18378	210281379.38229287	0.46499544218104394	0.22030715125980393	1677.076353817691
18379	210199747.15907177	0.4634630720580611	0.22410367421051083	1677.167608380419
18380	210139468.79018357	0.46202723818371866	0.2269070795698737	1677.2588629431473
18381	210094715.84527832	0.46066286162541165	0.2289884339387509	1677.3501175058755
18382	210061358.2172905	0.4593519313112087	0.23053981889249678	1677.4413720686034
18383	210036422.4153105	0.45808135793472177	0.23169952450669765	1677.5326266313316
18384	210017742.5222371	0.45684154543659133	0.23256828249661393	1677.6238811940598
18385	210003726.86471307	0.4556254117901812	0.23322011785023802	1677.715135756788
18386	209993198.4440685	0.45442770564428986	0.23370977001019758	1677.8063903195161
18387	209985282.60224482	0.45324451825435336	0.23407791726766547	1677.897644882244
18388	209979327.16799423	0.4520729325622357	0.23435489057502087	1677.9888994449723
18389	209878442.58342722	0.450756546998025	0.23904679560182238	1678.0801540077005
18390	209789749.40150812	0.4495347040432786	0.24317170713494046	1678.1714085704286
18391	209721570.72294438	0.44840711811844125	0.2463425373184474	1678.2626631331568
18392	209668897.76718926	0.4473516798551646	0.248792232766756	1678.3539176958848
18393	209628049.78154936	0.44635190656959045	0.25069197663921916	1678.445172258613
18394	209596280.77771676	0.4453953689867629	0.2521694783999798	1678.5364268213411
18395	209571518.41677225	0.4444726121797255	0.2533211176629435	1678.6276813840693
18396	209552184.53680706	0.4435763942236336	0.25422029103039295	1678.7189359467975
18397	209537069.2586115	0.44270114002091665	0.25492326714160396	1678.8101905095255
18398	209525240.0156634	0.44184253987345373	0.2554734174743464	1678.9014450722536
18399	209515975.06881297	0.4409972519098361	0.2559043084206515	1678.9926996349818
18400	209403911.41043398	0.43999135177055854	0.26111612588692046	1679.08395419771
18401	209306848.9056948	0.43908354106953545	0.2656302749431522	1679.1752087604382
18402	209229353.39498493	0.43826846181131607	0.2692344090821025	1679.2664633231661
18403	209167196.51265323	0.4375267950185682	0.2721251796551095	1679.3577178858943
18404	209117163.94487232	0.4368436291462696	0.2744520768458562	1679.4489724486225
18405	209076777.22425905	0.4362073277370417	0.2763303683488648	1679.5402270113507
18406	209044103.8542091	0.4356087315522409	0.2778499300405687	1679.6314815740789
18407	209017623.66391832	0.43504058175632554	0.2790814614932477	1679.7227361368068
18408	208996132.08791044	0.43449709309631457	0.28008098421693467	1679.813990699535
18409	208978669.2881413	0.4339736347997256	0.2808931380238089	1679.9052452622632
18410	208964466.89764434	0.4334664868753153	0.2815536578561185	1679.9964998249914
18411	208839223.80513635	0.43278032170927655	0.28737841981920437	1680.0877543877195
18412	208732044.1054063	0.4321975505341627	0.29236309582547904	1680.1790089504475
18413	208643387.89225695	0.43170686169702166	0.2964862879938584	1680.2702635131757
18414	208569752.21922565	0.4312915451568064	0.29991091013372734	1680.3615180759039
18415	208508389.29944545	0.4309382844347502	0.302764755356024	1680.452772638632
18416	208457115.655826	0.4306363587831387	0.30514937204989306	1680.5440272013602
18417	208414177.78826582	0.43037706481642773	0.3071463113850116	1680.6352817640882
18418	208378155.15667224	0.43015328791208846	0.3088216393433791	1680.7265363268164
18419	208347888.54941076	0.42995917859365324	0.31022926813442253	1680.8177908895445
18420	208322426.43498954	0.42978990511924864	0.31141345125210845	1680.9090454522727
18421	208300547.53383335	0.42964057055628996	0.31243098753989207	1681.000300015001
18422	208159912.805091	0.4292922387456907	0.3189715783205518	1681.0915545777289
18423	208040254.95820686	0.4290540029203517	0.3245365836132077	1681.182809140457
18424	207937995.95225462	0.4289082399525025	0.32929240969433543	1681.2740637031852
18425	207850288.80209136	0.4288406623737596	0.3333714631536312	1681.3653182659134
18426	207774835.8136627	0.4288395540472101	0.33688060434289274	1681.4565728286416
18427	207709761.05474713	0.42889521741757625	0.33990707846205004	1681.5478273913695
18428	207653517.6688253	0.42899956089792407	0.34252282617332913	1681.6390819540977
18429	207604819.4431589	0.4291457870491271	0.34478766620910895	1681.730336516826
18430	207562589.44733086	0.4293281531851807	0.34675168407273693	1681.821591079554
18431	207525920.4494936	0.42954178346487737	0.34845707298582107	1681.9128456422823
18432	207487952.48960328	0.4297695613296849	0.3502228735709808	1682.0041002050102
18433	207333645.40728676	0.4297963259454728	0.3573993333709946	1682.0953547677384
18434	207198319.83479023	0.4299316534875005	0.363693007747768	1682.1866093304666
18435	207079200.34406707	0.43016106669690113	0.36923297533860067	1682.2778638931948
18436	206974016.76115444	0.4304725150254641	0.3741248166005196	1682.369118455923
18437	206880889.78291503	0.43085586836854173	0.3784559335068486	1682.460373018651
18438	206798247.26608643	0.4313025369546882	0.3822994427468343	1682.551627581379
18439	206724762.98252714	0.43180518612313895	0.3857170240752511	1682.6428821441073
18440	206659308.91201204	0.43235750993854744	0.38876113906239657	1682.7341367068354
18441	206600919.42771563	0.4329540576120762	0.39147669674311003	1682.8253912695636
18442	206548763.08557096	0.4335900943315572	0.3939023656274034	1682.9166458322916
18443	206490155.19992816	0.43423455369264896	0.3966280806392837	1683.0079003950198
18444	206317821.36358035	0.4346740005057164	0.4046429223900042	1683.099154957748
18445	206162562.7242876	0.435222282321709	0.41186363684463084	1683.1904095204761
18446	206022258.2182955	0.4358676520473207	0.41838886969476646	1683.2816640832043
18447	205895130.06237724	0.4366001128844891	0.4243013014612473	1683.3729186459323
18448	205779673.0797763	0.4374110853370112	0.4296709343784853	1683.4641732086604
18449	205674601.46347314	0.43829315075929953	0.434557568309866	1683.5554277713886
18450	205578808.37229207	0.4392398525098224	0.4390126798378716	1683.6466823341168
18451	205491334.36282498	0.44024553779346487	0.44308089042113336	1683.737936896845
18452	205411342.87337193	0.4413052325495404	0.446801106578762	1683.829191459573
18453	205338100.28470546	0.4424145384127445	0.45020744721734257	1683.9204460223011
18454	205252918.74614906	0.44352588191714676	0.45416904036056027	1684.0117005850293
18455	205056894.7463048	0.4444260443705957	0.46328565592585774	1684.1029551477575
18456	204876119.48710844	0.44543716008018996	0.47169308839057056	1684.1942097104857
18457	204708992.45682904	0.44654984641434387	0.4794657737947997	1684.2854642732136
18458	204554143.25903973	0.4477559783659336	0.48666744605651846	1684.3767188359418
18459	204410388.6346853	0.44904847036547346	0.4933531357742473	1684.46797339867
18460	204276699.38505888	0.45042110506180955	0.49957070856167646	1684.5592279613982
18461	204152174.1027114	0.45186839505864024	0.5053620867613511	1684.6504825241263
18462	204036019.2244657	0.45338547576945365	0.5107641771321244	1684.7417370868543
18463	203927531.7393361	0.45496801182220903	0.5158096750631759	1684.8329916495825
18464	203826086.0399642	0.4566121245527579	0.5205276760828448	1684.9242462123107
18465	203706849.29414773	0.45825013205129544	0.5260730968667872	1685.0155007750388
18466	203479998.51261944	0.45966826724441007	0.536623393585963	1685.106755337767
18467	203266638.69203758	0.46120120661580083	0.5465462574077814	1685.198009900495
18468	203065573.60283074	0.46284160815855957	0.5558973221590152	1685.2892644632232
18469	202875759.5535332	0.4645830340918486	0.5647251274775149	1685.3805190259513
18470	202696280.11567366	0.46641981086281686	0.5730722942982905	1685.4717735886795
18471	202526325.551598	0.468346913544179	0.5809764816171088	1685.5630281514077
18472	202365176.38914847	0.4703598721034304	0.5884711503935922	1685.6542827141357
18473	202212190.25351444	0.47245469507712884	0.5955861759708895	1685.7455372768638
18474	202066790.9474742	0.474627805538907	0.6023483559279779	1685.836791839592
18475	201928459.4032922	0.4768759874701106	0.608781830885658	1685.9280464023202
18476	201766138.86615324	0.47910652481337884	0.6163309775362457	1686.0193009650484
18477	201499873.71255484	0.4811055153402982	0.6287143440557418	1686.1105555277763
18478	201245409.53483325	0.4832245412185817	0.640548874912026	1686.2018100905045
18479	201001856.65085107	0.4854580022268444	0.6518759471309666	1686.2930646532327
18480	200768426.17630526	0.48780095533430184	0.6627322498679723	1686.3843192159609
18481	200544415.0790957	0.49024902358497535	0.6731504794942158	1686.475573778689
18482	200329193.66471758	0.49279831893315956	0.6831599216216058	1686.566828341417
18483	200122195.29466915	0.49544537805763644	0.6927869292755195	1686.6580829041452
18484	199922908.06750968	0.4981871096607457	0.7020553097892143	1686.7493374668734
18485	199730867.74608818	0.5010207492691147	0.710986653741832	1686.8405920296016
18486	199545651.83150855	0.5039438209775763	0.7196006105643371	1686.9318465923297
18487	199330002.87467518	0.5068320999991115	0.7296299366708459	1687.0231011550577
18488	199014630.84191042	0.509473645346004	0.7442971487169597	1687.1143557177859
18489	198709458.4868001	0.5122411846277125	0.7584899977171154	1687.205610280514
18490	198413824.61071426	0.515130576973502	0.7722392344660748	1687.2968648432422
18491	198127134.5192923	0.5181381659068628	0.7855725168012802	1687.3881194059704
18492	197848851.30290562	0.521260720440891	0.7985148151280583	1687.4793739686984
18493	197578488.22351167	0.524495383148392	0.811088766489142	1687.5706285314266
18494	197315602.40740818	0.5278396267034505	0.823314967899859	1687.6618830941547
18495	197059789.5821591	0.5312912172484402	0.8352122211213387	1687.753137656883
18496	196810679.3622396	0.5348481813961555	0.8467977519140857	1687.844392219611
18497	196567931.7068353	0.5385087810578196	0.8580873747774134	1687.935646782339
18498	196288249.51532197	0.5421091047884763	0.8710947361276598	1688.0269013450672
18499	195913737.70214492	0.5454436024538775	0.8885124003592577	1688.1181559077954
18500	195547961.9479129	0.5489098556070419	0.9055237710115303	1688.2094104705236
18501	195190429.82397974	0.552504910348027	0.9221517497838231	1688.3006650332518
18502	194840692.9725153	0.5562261764509433	0.9384171887453625	1688.3919195959797
18503	194498341.72650838	0.5600713869312522	0.9543391405462941	1688.483174158708
18504	194163000.8726131	0.5640385658402687	0.9699350554777341	1688.574428721436
18505	193834325.59738967	0.5681259973029256	0.9852209700025905	1688.6656832841643
18506	193511998.16109797	0.5723321999449813	1.0002116614496055	1688.7569378468925
18507	193195725.02027163	0.5766559046306108	1.0149207818356838	1688.8481924096204
18508	192885234.35621592	0.58109603523522	1.029360972809629	1688.9394469723486
18509	192531518.28725573	0.5854391321911125	1.0458114757973358	1689.0307015350768
18510	192088633.24962607	0.5894933708916431	1.0664090179983472	1689.121956097805
18511	191653228.07222062	0.5936838698722998	1.0866586894704615	1689.2132106605332
18512	191224934.92828062	0.5980086026756577	1.1065775969719895	1689.304465223261
18513	190803415.18301666	0.602465818790155	1.1261814896113274	1689.3957197859893
18514	190388356.52804497	0.6070540194860986	1.1454848921175993	1689.4869743487175
18515	189979470.15323198	0.6117719338764668	1.1645012363715177	1689.5782289114456
18516	189576488.37152973	0.6166184986709611	1.183242971868714	1689.6694834741738
18517	189179162.48056692	0.6215928399384458	1.2017216651721034	1689.7607380369018
18518	188787260.9098178	0.6266942572296647	1.2199480860827174	1689.85199259963
18519	188400567.60411704	0.6319222096844351	1.2379322828186272	1689.9432471623581
18520	187964864.63730726	0.6370023696931897	1.258195803734648	1690.0345017250863
18521	187446468.5015772	0.6417672820154751	1.2823051896359827	1690.1257562878145
18522	186934572.97394934	0.6466707010077886	1.3061122475234215	1690.2170108505427
18523	186428902.4171778	0.6517112890588384	1.3296297966376291	1690.3082654132706
18524	185929201.00430942	0.6568879235894158	1.352869734889096	1690.3995199759988
18525	185435230.43035227	0.6621996754546192	1.3758431452830597	1690.490774538727
18526	184946768.83562505	0.6676457985993516	1.3985603459919986	1690.5820291014552
18527	184463608.90532905	0.6732257120646308	1.4210309787400703	1690.6732836641834
18528	183985556.644422	0.6789389882740805	1.443264065780851	1690.7645382269113
18529	183512430.24979833	0.6847853422814452	1.4652680623495915	1690.8557927896395
18530	183044058.97046387	0.6907646209107698	1.4870509096737947	1690.9470473523677
18531	182521679.93305793	0.6965292491906184	1.5113455309262214	1691.0383019150959
18532	181923862.3168735	0.7019502110194672	1.5391486232249296	1691.129556477824
18533	181331889.85927626	0.7075089012077607	1.5666798709265133	1691.220811040552
18534	180745555.02437496	0.7132044630902828	1.5939489260376456	1691.3120656032802
18535	180164663.85149333	0.7190362089485145	1.6209648092136317	1691.4033201660084
18536	179589034.31111223	0.7250036024654559	1.6477359862196947	1691.4945747287366
18537	179018495.5009738	0.7311062501295241	1.6742704053182693	1691.5858292914647
18538	178452886.84884626	0.7373438926768132	1.7005755343465463	1691.6770838541927
18539	177892057.10336924	0.7437163943449362	1.7266584076498896	1691.7683384169209
18540	177335863.58344507	0.7502237348426247	1.752525660990876	1691.859592979649
18541	176784171.58471683	0.7568660030466086	1.7781835591526047	1691.9508475423772
18542	176174476.40689063	0.7632095727695817	1.806539048889806	1692.0421021051054
18543	175497255.4361713	0.7691810158655731	1.838035004596887	1692.1333566678334
18544	174825558.673554	0.7752859491293465	1.869274042359907	1692.2246112305615
18545	174159228.2606811	0.78152382518104	1.9002635038001858	1692.3158657932897
18546	173498115.36109555	0.7878942252517555	1.9310103109516228	1692.407120356018
18547	172842079.55614236	0.7943968518753778	1.9615209943559213	1692.498374918746
18548	172190988.1175437	0.8010315200984917	1.9918017268933916	1692.589629481474
18549	171544715.47377613	0.8077981510513778	2.021858348600515	1692.6808840442022
18550	170903142.60311446	0.8146967646307675	2.0516963948980487	1692.7721386069304
18551	170266156.58288518	0.821727474087776	2.0813211175541797	1692.8633931696586
18552	169633650.1494333	0.8288904807649349	2.1107375051494386	1692.9546477323868
18553	168940288.91620833	0.8356537339271929	2.1429841065016326	1693.0459022951147
18554	168187776.10362062	0.8420187502630551	2.1779817088317093	1693.137156857843
18555	167440775.63863525	0.8485094788499385	2.212722944822081	1693.228411420571
18556	166699164.49894607	0.8551255424414491	2.2472135359511483	1693.3196659832993
18557	165962825.9900427	0.8618666651909148	2.281458909406373	1693.4109205460275
18558	165231649.12606758	0.8687326641602687	2.3154642268792154	1693.5021751087554
18559	164505528.1491795	0.8757234427137629	2.34923440691834	1693.5934296714836
18560	163784362.54944852	0.8828389908325354	2.3827741240044156	1693.6846842342118
18561	163068056.2903899	0.8900793744724136	2.4160878445686755	1693.77593879694
18562	162356517.77123728	0.8974447351554314	2.4491798287475093	1693.8671933596681
18563	161649659.3912966	0.9049352839961732	2.4820541506433393	1693.958447922396
18564	160880292.60425842	0.91190938457636	2.5178355916924926	1694.0497024851243
18565	160060376.9850444	0.9184642238915883	2.555967940163945	1694.1409570478525
18566	159246218.76873398	0.925133721978727	2.593832525349986	1694.2322116105806
18567	158437718.03319925	0.931917569447383	2.631433994393998	1694.3234661733088
18568	157634779.17222026	0.9388155336529879	2.6687767937166234	1694.4147207360368
18569	156837310.76442504	0.9458274566474086	2.705865175111054	1694.505975298765
18570	156045225.18935874	0.9529532492165121	2.742703213598752	1694.5972298614931
18571	155258438.2418561	0.9601928848813984	2.7792948253640923	1694.6884844242213
18572	154476868.88250056	0.9675463959823773	2.815643779359901	1694.7797389869495
18573	153700439.4833346	0.9750138776137807	2.851753685880067	1694.8709935496775
18574	152929075.2116479	0.9825954779761223	2.887628025218096	1694.9622481124056
18575	152094734.37318498	0.9895311041399343	2.9264312567220627	1695.0535026751338
18576	151218427.81621963	0.9960341214619935	2.9671862152009485	1695.144757237862
18577	150348313.47360173	1.0026380475565861	3.0076531883365503	1695.2360118005902
18578	149484305.2813023	1.0093425733469326	3.0478361787646318	1695.3272663633181
18579	148626320.2694769	1.0161474489902882	3.087739045217706	1695.4185209260463
18580	147774278.45320448	1.0230524819348428	3.1273655076065072	1695.5097754887745
18581	146928102.56375918	1.0300575321917083	3.166719159517913	1695.6010300515027
18582	146087717.81813344	1.0371625082521185	3.20580347893388	1695.6922846142309
18583	145253051.7263566	1.04436736364185	3.244621837192606	1695.7835391769588
18584	144424034.2498023	1.0516720998290143	3.283177491626023	1695.874793739687
18585	143600597.51434183	1.0590767611062686	3.32147359890036	1695.9660483024152
18586	142714825.8977102	1.0656969190484515	3.3626687550574617	1696.0573028651434
18587	141795423.56779653	1.0718813532134188	3.4054279966827745	1696.1485574278715
18588	140882766.55715203	1.0781511069059238	3.4478735293553293	1696.2398119905995
18589	139976775.55694404	1.084505836031794	3.4900090415425824	1696.3310665533277
18590	139077373.52077606	1.0909452414991194	3.5318381164914214	1696.4223211160559
18591	138184485.54696006	1.0974690668592495	3.5733642377033514	1696.513575678784
18592	137298038.7638171	1.1040770960167603	3.614590794268925	1696.6048302415122
18593	136417962.2226152	1.1107691510948845	3.6555210858469613	1696.6960848042402
18594	135544186.7996716	1.117545090491867	3.6961583272175216	1696.7873393669684
18595	134676645.11049825	1.1244048071829909	3.736505652274808	1696.8785939296965
18596	133815271.41576476	1.1313482268720056	3.776566118400601	1696.9698484924247
18597	132893211.13420507	1.1373648365585147	3.819448975119046	1697.061103055153
18598	131945393.27604336	1.1429545797236231	3.863529756218937	1697.1523576178809
18599	131004923.67619185	1.1486132833720515	3.9072687870888454	1697.243612180609
18600	130071724.44385998	1.1543405588699467	3.9506696902464316	1697.3348667433372
18601	129145719.42697677	1.1601360517948685	3.9937360073455848	1697.4261213060654
18602	128226834.13951927	1.1659994403061944	4.036471202556224	1697.5173758687936
18603	127314995.69335918	1.1719304336283627	4.078878665733929	1697.6086304315215
18604	126410132.71769203	1.177928770257789	4.12096171616712	1697.6998849942497
18605	125512175.29553069	1.1839942165577433	4.162723605530582	1697.791139556978
18606	124621054.90299393	1.1901265654234365	4.2041675207090226	1697.882394119706
18607	123736704.34667094	1.1963256348948819	4.245296586710092	1697.9736486824343
18608	122794187.75089397	1.2014577588886484	4.289130818574963	1698.0649032451622
18609	121833152.36542559	1.2061849574889627	4.3338263158510495	1698.1561578078904
18610	120880057.29159427	1.2109651771286334	4.3781525278889	1698.2474123706186
18611	119934822.2651491	1.2157979944252761	4.4221131875902415	1698.3386669333468
18612	118997368.4925802	1.2206830132307274	4.465711959456084	1698.429921496075
18613	118067618.5830486	1.2256198629507233	4.508952442752505	1698.521176058803
18614	117145496.48263195	1.2306081969686027	4.551838174568724	1698.612430621531
18615	116230927.4105638	1.2356476911565764	4.5943726327825	1698.7036851842593
18616	115323837.7928914	1.2407380421099081	4.636559239145499	1698.7949397469874
18617	114424155.1983146	1.2458789656161127	4.678401362267286	1698.8861943097156
18618	113531807.78573403	1.2510701960315647	4.71990234330859	1698.9774488724436
18619	112584519.1499678	1.2550626177139852	4.7639585115930165	1699.0687034351718
18620	111625203.70672223	1.258685640804595	4.808574018449448	1699.1599579979
18621	110674359.41716938	1.2623473584683509	4.852795551851697	1699.2512125606281
18622	109731901.25629848	1.2660473355588837	4.896627066113241	1699.3424671233563
18623	108797745.47890924	1.2697851576357468	4.940072456026576	1699.4337216860843
18624	107871809.58782163	1.2735604301518562	4.983135558341714	1699.5249762488124
18625	106954012.29104105	1.2773727773423642	5.025820153758313	1699.6162308115406
18626	106044273.46934065	1.281221841413807	5.068129968433363	1699.7074853742688
18627	105142514.1390448	1.2851072815924103	5.110068675712035	1699.798739936997
18628	104248656.42192073	1.2890287733750034	5.1516398975279465	1699.889994499725
18629	103362623.51318106	1.2929860077494852	5.192847205891297	1699.9812490624531
18630	102425429.97237347	1.295627337234546	5.2364338750941455	1700.0725036251813
18631	101481856.484983	1.2979474713423043	5.280317260635687	1700.1637581879095
18632	100547185.09271304	1.3002946587510464	5.323786630650427	1700.2550127506377
18633	99621324.667131	1.3026684763924274	5.366846223307647	1700.3462673133656
18634	98704185.3187364	1.3050685182139317	5.409500219156804	1700.4375218760938
18635	97795678.36944161	1.307494394448474	5.451752742407394	1700.528776438822
18636	96895716.31444237	1.3099457306086388	5.493607862702266	1700.6200310015502
18637	96004212.77769348	1.3124221663996258	5.53506959718833	1700.7112855642783
18638	95121082.4582499	1.3149233545041237	5.576141913012105	1700.8025401270063
18639	94246241.15733665	1.3174489609554478	5.616828726060777	1700.8937946897345
18640	93379605.53375092	1.3199986640157153	5.657133912337872	1700.9850492524627
18641	92465966.76972426	1.3211356740915612	5.699625104292861	1701.0763038151908
18642	91550728.79163085	1.322010928794966	5.742190671948411	1701.167558377919
18643	90644697.18691155	1.3229051169925683	5.784328072810971	1701.258812940647
18644	89747774.37630026	1.3238178482712026	5.826041845062934	1701.3500675033752
18645	88859864.02588682	1.3247487461166414	5.867336468968109	1701.4413220661033
18646	87980871.02279882	1.3256974473023626	5.908216368002705	1701.5325766288315
18647	87110701.44477123	1.3266636011274728	5.948685910270582	1701.6238311915597
18648	86249262.5201235	1.327646868529627	5.988749410364615	1701.7150857542877
18649	85396462.5836706	1.32864692116947	6.028411131417183	1701.8063403170158
18650	84552211.10681172	1.329663441812979	6.067675283700797	1701.897594879744
18651	83716418.96970014	1.33069612463517	6.106546011970117	1701.9888494424722
18652	82838015.26649061	1.3302444360345589	6.147398504117488	1702.0801040052004
18653	81961911.6459667	1.3295991011206776	6.188144024833018	1702.1713585679283
18654	81095176.6707806	1.32896861196708	6.2284538318680305	1702.2626131306565
18655	80237706.7249911	1.3283526208506713	6.268332744156486	1702.3538676933847
18656	79389399.47266777	1.3277507913081537	6.307785521102052	1702.4451222561129
18657	78550153.82214816	1.3271627975476494	6.346816864240415	1702.536376818841
18658	77719869.92366993	1.3265883240999856	6.385431417349404	1702.6276313815692
18659	76898449.14479494	1.3260270654065185	6.423633767591961	1702.7188859442972
18660	76085794.06746186	1.3254787256306375	6.461428445653216	1702.8101405070254
18661	75281808.43124749	1.3249430177907389	6.498819928379268	1702.9013950697536
18662	74486396.47885278	1.3244196617683845	6.535812669217093	1702.9926496324817
18663	73652841.06510784	1.3223684162447018	6.574579372882522	1703.08390419521
18664	72824653.01914312	1.320197461653593	6.613096452890551	1703.1751587579379
18665	72005849.01755928	1.318041433209089	6.651177103044752	1703.266413320666
18666	71196320.28815353	1.3159000214853012	6.6888263820846925	1703.3576678833942
18667	70395959.4346766	1.3137729263637825	6.726049284757575	1703.4489224461224
18668	69604660.44798127	1.3116598571752682	6.762850741299746	1703.5401770088506
18669	68822318.74174732	1.3095605334135216	6.799235615775212	1703.6314315715786
18670	68048830.80999856	1.3074746804969546	6.835208722003714	1703.7226861343067
18671	67284094.480621	1.3054020328154015	6.870774811770199	1703.813940697035
18672	66528008.979362674	1.3033423337280319	6.905938571848333	1703.905195259763
18673	65780474.60023094	1.3012953323002725	6.940704639329555	1703.9964498224913
18674	64999229.50387664	1.2977070959824868	6.977038513125877	1704.0877043852192
18675	64225628.618667595	1.2940750782972312	7.013016872626564	1704.1789589479474
18676	63461284.21529186	1.290461991471103	7.048564734907572	1704.2702135106756
18677	62706083.892639555	1.2868675479140526	7.083687327480406	1704.3614680734038
18678	61959916.68175694	1.283291468093031	7.1183898112503625	1704.452722636132
18679	61222673.01439655	1.2797334801110876	7.152677281979174	1704.54397719886
18680	60494244.704843186	1.2761933193990336	7.186554771130245	1704.635231761588
18681	59774524.92938539	1.272670728428767	7.220027246823395	1704.7264863243163
18682	59063408.223769836	1.2691654568274087	7.253099613953228	1704.8177408870445
18683	58360790.44533432	1.2656772607184417	7.285776715950258	1704.9089954497726
18684	57666464.26986585	1.2622016641122062	7.318068194976665	1705.0002500125006
18685	56942922.12949325	1.2572098370433584	7.35171843994863	1705.0915045752288
18686	56228493.24999743	1.2522445903431751	7.384944848570698	1705.182759137957
18687	55523061.6694622	1.2473056225181778	7.417752813959114	1705.2740137006851
18688	54826512.950754054	1.2423926393284865	7.450147658316061	1705.3652682634133
18689	54138734.16005202	1.2375053535338958	7.48213463392819	1705.4565228261413
18690	53459613.83399622	1.232643484550561	7.513718924694461	1705.5477773888695
18691	52789041.96094158	1.2278067582026153	7.5449056469979885	1705.6390319515976
18692	52126909.95922315	1.2229949064719172	7.575699850716873	1705.7302865143258
18693	51473110.67409279	1.2182076675942042	7.6061065193666675	1705.821541077054
18694	50827538.34257983	1.2134447855860055	7.636130571734622	1705.912795639782
18695	50188655.09231113	1.2086419588110318	7.6658435306540555	1706.0040502025101
18696	49527273.06543323	1.2024874200598032	7.696602854868105	1706.0953047652383
18697	48874630.46981914	1.1963693524785877	7.7269557286686545	1706.1865593279665
18698	48230610.99147689	1.190287413432344	7.756907561546166	1706.2778138906947
18699	47595099.88013304	1.184241266868164	7.786463690266233	1706.3690684534226
18700	46967983.96024099	1.1782305829611919	7.8156293783575945	1706.4603230161508
18701	46349151.717180796	1.1722550388177653	7.844409812103199	1706.551577578879
18702	45738493.05189416	1.1663143169466266	7.872810111951548	1706.6428321416072
18703	45135899.29316115	1.1604081053211908	7.900835331945733	1706.7340867043354
18704	44541263.31916586	1.1545360980523294	7.928490454069708	1706.8253412670633
18705	43954479.38879219	1.1486979941119115	7.955780396094322	1706.9165958297915
18706	43373096.10011222	1.142778532271972	7.982819166968212	1707.0078503925197
18707	42774802.14352793	1.1356788748250028	8.010644413324025	1707.0991049552479
18708	42184777.139364064	1.128627117999149	8.038085090131258	1707.190359517976
18709	41602906.25632019	1.1216228411320948	8.065146537923885	1707.281614080704
18710	41029076.28405143	1.1146656300265048	8.091834021849039	1707.3728686434322
18711	40463175.6080259	1.107755076762341	8.118152732836332	1707.4641232061604
18712	39905094.17403222	1.1008907794547997	8.144107789248556	1707.5553777688885
18713	39354723.47003077	1.094072342096519	8.1697042377257	1707.6466323316167
18714	38811956.503138244	1.0872993744005057	8.194947054255357	1707.7378868943447
18715	38276687.79492306	1.0805714918391909	8.21984114439155	1707.8291414570729
18716	37748813.33913741	1.0738883152753593	8.244391345220482	1707.920396019801
18717	37225317.12655982	1.0670939968026283	8.268737924251177	1708.0116505825292
18718	36689470.456439346	1.0592910588778979	8.293658894087645	1708.1029051452574
18719	36161347.81543542	1.051547938901842	8.318220637477365	1708.1941597079854
18720	35640837.49917626	1.043864104599967	8.342428349528204	1708.2854142707135
