	Cx	Mu	v1	v2	v3	v4	v5	v6	vd	gR	gP1	gP2	gP3	gP4	gP5	gP6	gP	R	PSU	Tc	CB	Mc	Tn	Mq	Pq	Q
26	0.88	1.4581680297851562e-05	1677421.820163727	1221798.9921569831	407266.3307189944	203122.80654907232	406245.61309814465	1020.7176208496091	0.0	1.3802854481453675	0.8393220570999601	16.07478470425577	7.201323160196076	0.29618718263009225	2.487972334092775	0.00014883778021612668	40.62456130981445	94658.87469421039	57560.03697486251	1102395.9088325505	493860.9963391603	20312.280654907234	170623.15750122076	10.207176208496092	2786000.0	70000000.0
27	0.9099999999999999	1.4674663543701171e-05	1688118.2640790932	1229590.058326721	409863.3527755737	204418.06316375727	408836.12632751453	1027.226448059082	0.0	1.3890871375629061	0.8500604241858807	15.77347157174485	7.2307519291090525	0.2999766299183192	2.5198036913138813	0.00015074202508458256	40.88361263275146	94658.87469421036	57927.08103013057	1074877.902636161	492737.15254703193	20441.806316375725	171711.1730575561	10.27226448059082	2785999.9999999995	70000000.0
28	0.94	1.4765262603759766e-05	1698540.440201758	1237181.3535690305	412393.7845230102	205680.1080703735	411360.216140747	1033.5683822631836	0.0	1.3976631426364063	0.8605891035560951	15.488344825974034	7.247976932100047	0.3036920808028753	2.5510134787441525	0.00015260908583059063	41.13602161407471	94658.87469421039	58284.71369936612	1048971.8497814015	490880.32679178036	20568.01080703735	172771.29077911374	10.335683822631836	2786000.0	70000000.0
29	0.97	1.4848709106445311e-05	1708139.8129463203	1244173.3360290525	414724.4453430175	206842.51785278314	413685.0357055663	1039.4096374511719	0.0	1.4055620946777876	0.8703439017463213	15.208023509109063	7.274934615245081	0.3071344378440698	2.579929277890186	0.00015433891348948234	41.36850357055664	94658.8746942104	58614.112210504216	1024198.3596074211	489937.17656488286	20684.251785278313	173747.71499633783	10.394096374511719	2786000.0000000005	70000000.0
30	0.9999999999999999	1.4927387237548828e-05	1717190.6501054775	1250765.7766342165	416921.9255447388	207938.5042190552	415877.0084381104	1044.917106628418	0.0	1.41300967803109	0.8795916348750664	14.936532073033964	7.303066729931753	0.3103978574074518	2.607342002222595	0.00015597882281781494	41.587700843811035	94658.87469421039	58924.68794957724	1000612.6213073734	489239.4505289837	20793.85042190552	174668.34354400638	10.44917106628418	2786000.0	70000000.0
31	1.03	1.5003681182861326e-05	1725967.219471931	1257158.4463119505	419052.81543731684	209001.27887725824	418002.5577545165	1050.2576828002927	0.0	1.4202315770403526	0.8886058057317088	14.677569540419265	7.3236467237033365	0.31357885550846715	2.634062386271124	0.00015757731432586292	41.80025577545165	94658.87469421039	59225.85230261766	978264.5579796392	488123.3234993771	20900.127887725823	175561.0742568969	10.502576828002928	2786000.0	70000000.0
32	1.06	1.5077590942382813e-05	1734469.5210456848	1263351.3450622554	421117.1150207518	210030.84182739252	420061.68365478504	1055.4313659667969	0.0	1.4272277917055762	0.8973821061256232	14.429981813470107	7.337929282879946	0.31667591183577304	2.6600776594204936	0.00015913362403807696	42.006168365478516	94658.87469421039	59517.605269625645	957048.2359292366	486677.83274668705	21003.08418273925	176425.9071350097	10.554313659667969	2786000.0	70000000.0
33	1.09	1.5146732330322264e-05	1742423.2870340329	1269144.7019577015	423048.2339859005	210993.98136138893	421987.96272277785	1060.2712631225586	0.0	1.4337726376827207	0.9056312365684599	14.188276467064627	7.357192094132162	0.31958693589899634	2.6845302615515685	0.0001605964502005008	42.19879627227783	94658.8746942104	59790.53546456852	936721.9382797896	485728.0061260335	21099.398136138894	177234.9443435667	10.602712631225586	2786000.0000000005	70000000.0
34	1.12	1.5213489532470704e-05	1750102.7852296834	1274738.2879257204	424912.7626419068	211923.90918731692	423847.81837463385	1064.9442672729492	0.0	1.4400917993158258	0.9136317260720006	13.956190522855396	7.372344555214404	0.3224102174101518	2.708245826245275	0.00016201518462821696	42.38478183746338	94658.87469421039	60054.05427347902	917356.3036322595	484592.6070727785	21192.390918731693	178016.08371734622	10.649442672729492	2786000.0	70000000.0
35	1.1500000000000001	1.5275478363037108e-05	1757233.7478399298	1279932.3320388803	426644.11067962676	212787.41359710708	425574.82719421416	1069.2834854125974	0.0	1.4459595922608517	0.9210922556835386	13.72860848278332	7.394480983315235	0.3250429532329237	2.730360807156559	0.00016333816745373037	42.55748271942138	94658.87469421039	60298.750310324474	898735.094018605	484075.2484195884	21278.741359710708	178741.42742156994	10.692834854125975	2786000.0	70000000.0
36	1.1800000000000002	1.53350830078125e-05	1764090.4426574716	1284926.6052246096	428308.8684082032	213617.70629882815	427235.4125976563	1073.4558105468748	0.0	1.4516017008618383	0.9282944509268645	13.509241546952104	7.414327874706004	0.32758452580310404	2.751710016746074	0.00016461533959954972	42.72354125976562	94658.87469421039	60534.03496113731	880936.9691751773	483487.95183754497	21361.770629882816	179438.87329101565	10.734558105468748	2786000.0	70000000.0
37	1.21	1.539468765258789e-05	1770947.137475013	1289920.8784103394	429973.6261367798	214447.9990005493	428895.9980010986	1077.6281356811521	0.0	1.4572438094628248	0.9355246942862557	13.301530140867612	7.422524991758423	0.3301359962335936	2.773142368362186	0.0001658974855445194	42.889599800109856	94658.87469421039	60769.31961195013	864033.7784723802	482148.4631103039	21444.799900054928	180136.3191604614	10.776281356811522	2786000.0	70000000.0
38	1.24	1.5449523925781253e-05	1777255.2967071529	1294515.6097412116	431505.20324707055	215211.86828613293	430423.73657226586	1081.4666748046877	0.0	1.462434549375733	0.942201290273006	13.09654492468972	7.440104655814207	0.3324920908198694	2.792933562886903	0.00016708145267330115	43.04237365722657	94658.87469421039	60985.78149069799	847698.9315402127	481575.0110848788	21521.186828613292	180777.96936035165	10.814666748046877	2786000.0	70000000.0
39	1.27	1.5501976013183596e-05	1783289.1881465928	1298910.570144654	432970.190048218	215942.52586364758	431885.05172729515	1085.1383209228518	0.0	1.4673996049446012	0.9486098135856484	12.89793392763367	7.457585513413116	0.3347535856164543	2.811930119178216	0.0001682178822193237	43.1885051727295	94658.87469421039	61192.831983413394	832018.6998525008	481073.2197670053	21594.252586364757	181391.72172546395	10.851383209228517	2786000.0	70000000.0
40	1.3	1.555442810058594e-05	1789323.0795860288	1303305.530548096	434435.1768493653	216673.18344116217	433346.36688232434	1088.8099670410159	0.0	1.4723646605134695	0.9550400573593699	12.709092551480918	7.465419807894497	0.3370227453160625	2.830991060654925	0.00016935816347540827	43.33463668823243	94658.87469421039	61399.88247612867	817072.3133820756	479954.6315440085	21667.31834411622	182005.47409057623	10.888099670410158	2786000.0	70000000.0
41	1.33	1.560211181640625e-05	1794808.4354400637	1307300.94909668	435766.9830322266	217337.4176025391	434674.8352050782	1092.1478271484375	0.0	1.4768783473942584	0.9609045818512956	12.52170622974518	7.484502699760985	0.3390922691323795	2.8483750607119878	0.00017039812519215047	43.46748352050781	94658.87469421039	61588.11019677898	802564.8307800294	479710.87426067085	21733.74176025391	182563.43078613284	10.921478271484375	2786000.0	70000000.0
